Iteration,Index,Smarts,Typename,ParentSMARTS,RefType,Matches,Molecules,FractionMatched,Denominator
845,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
845,-1,'total','all','None','all',803,42,612,803 
846,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
846,2,'[#6]','c_carbon','None','CT',232,42,232,232 
846,3,'[#8]','c_oxygen','None','OH',107,42,68,68 
846,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
846,-1,'total','all','None','all',803,42,612,803 
847,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
847,2,'[#6]','c_carbon','None','CT',232,42,232,232 
847,3,'[#8]','c_oxygen','None','OH',107,42,68,68 
847,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
847,-1,'total','all','None','all',803,42,612,803 
848,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
848,2,'[#6]','c_carbon','None','CT',232,42,232,232 
848,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
848,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
848,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
848,-1,'total','all','None','all',803,42,651,803 
849,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
849,2,'[#6]','c_carbon','None','CT',232,42,232,232 
849,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
849,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
849,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
849,-1,'total','all','None','all',803,42,651,803 
850,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
850,2,'[#6]','c_carbon','None','CT',232,42,232,232 
850,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
850,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
850,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
850,-1,'total','all','None','all',803,42,651,803 
851,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
851,2,'[#6]','c_carbon','None','CT',232,42,232,232 
851,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
851,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
851,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
851,-1,'total','all','None','all',803,42,651,803 
852,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
852,2,'[#6]','c_carbon','None','CT',232,42,232,232 
852,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
852,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
852,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
852,-1,'total','all','None','all',803,42,651,803 
853,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
853,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
853,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
853,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
853,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
853,6,'[#6&D4]','c_carbon degree-4','[#6]','CT',232,42,232,232 
853,-1,'total','all','None','all',803,42,651,803 
854,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
854,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
854,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
854,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
854,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
854,6,'[#6&D4]','c_carbon degree-4','[#6]','CT',232,42,232,232 
854,-1,'total','all','None','all',803,42,651,803 
855,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
855,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
855,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
855,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
855,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
855,6,'[#6&D4]','c_carbon degree-4','[#6]','CT',232,42,232,232 
855,-1,'total','all','None','all',803,42,651,803 
856,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
856,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
856,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
856,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
856,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
856,6,'[#6&D4]','c_carbon degree-4','[#6]','CT',232,42,232,232 
856,-1,'total','all','None','all',803,42,651,803 
857,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
857,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
857,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
857,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
857,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
857,6,'[#6&D4]','c_carbon degree-4','[#6]','CT',232,42,232,232 
857,-1,'total','all','None','all',803,42,651,803 
858,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
858,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
858,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
858,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
858,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
858,6,'[#6&D4]','c_carbon degree-4','[#6]','CT',232,42,232,232 
858,-1,'total','all','None','all',803,42,651,803 
859,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
859,2,'[#6]','c_carbon','None','CT',232,42,232,232 
859,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
859,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
859,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
859,-1,'total','all','None','all',803,42,651,803 
860,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
860,2,'[#6]','c_carbon','None','CT',232,42,232,232 
860,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
860,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
860,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
860,-1,'total','all','None','all',803,42,651,803 
861,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
861,2,'[#6]','c_carbon','None','CT',232,42,232,232 
861,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
861,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
861,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
861,-1,'total','all','None','all',803,42,651,803 
862,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
862,2,'[#6]','c_carbon','None','CT',232,42,232,232 
862,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
862,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
862,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
862,-1,'total','all','None','all',803,42,651,803 
863,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
863,2,'[#6]','c_carbon','None','CT',232,42,232,232 
863,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
863,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
863,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
863,-1,'total','all','None','all',803,42,651,803 
864,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
864,2,'[#6]','c_carbon','None','CT',232,42,232,232 
864,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
864,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
864,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
864,-1,'total','all','None','all',803,42,651,803 
865,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
865,2,'[#6]','c_carbon','None','CT',232,42,232,232 
865,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
865,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
865,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
865,-1,'total','all','None','all',803,42,651,803 
866,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
866,2,'[#6]','c_carbon','None','CT',232,42,232,232 
866,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
866,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
866,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
866,-1,'total','all','None','all',803,42,651,803 
867,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
867,2,'[#6]','c_carbon','None','CT',232,42,232,232 
867,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
867,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
867,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
867,-1,'total','all','None','all',803,42,651,803 
868,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
868,2,'[#6]','c_carbon','None','CT',232,42,232,232 
868,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
868,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
868,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
868,-1,'total','all','None','all',803,42,651,803 
869,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
869,2,'[#6]','c_carbon','None','CT',232,42,232,232 
869,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
869,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
869,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
869,-1,'total','all','None','all',803,42,651,803 
870,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
870,2,'[#6]','c_carbon','None','CT',232,42,232,232 
870,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
870,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
870,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
870,-1,'total','all','None','all',803,42,651,803 
871,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
871,2,'[#6]','c_carbon','None','CT',232,42,232,232 
871,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
871,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
871,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
871,-1,'total','all','None','all',803,42,651,803 
872,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
872,2,'[#6]','c_carbon','None','CT',232,42,232,232 
872,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
872,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
872,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
872,-1,'total','all','None','all',803,42,651,803 
873,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
873,2,'[#6]','c_carbon','None','CT',232,42,232,232 
873,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
873,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
873,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
873,-1,'total','all','None','all',803,42,651,803 
874,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
874,2,'[#6]','c_carbon','None','CT',232,42,232,232 
874,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
874,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
874,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
874,-1,'total','all','None','all',803,42,651,803 
875,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
875,2,'[#6]','c_carbon','None','CT',232,42,232,232 
875,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
875,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
875,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
875,-1,'total','all','None','all',803,42,651,803 
876,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
876,2,'[#6]','c_carbon','None','CT',232,42,232,232 
876,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
876,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
876,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
876,-1,'total','all','None','all',803,42,651,803 
877,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
877,2,'[#6]','c_carbon','None','CT',232,42,232,232 
877,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
877,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
877,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
877,-1,'total','all','None','all',803,42,651,803 
878,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
878,2,'[#6]','c_carbon','None','CT',232,42,232,232 
878,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
878,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
878,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
878,-1,'total','all','None','all',803,42,651,803 
879,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
879,2,'[#6]','c_carbon','None','CT',232,42,232,232 
879,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
879,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
879,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
879,-1,'total','all','None','all',803,42,651,803 
880,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
880,2,'[#6]','c_carbon','None','CT',232,42,232,232 
880,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
880,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
880,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
880,-1,'total','all','None','all',803,42,651,803 
881,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
881,2,'[#6]','c_carbon','None','CT',232,42,232,232 
881,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
881,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
881,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
881,-1,'total','all','None','all',803,42,651,803 
882,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
882,2,'[#6]','c_carbon','None','CT',232,42,232,232 
882,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
882,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
882,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
882,-1,'total','all','None','all',803,42,651,803 
883,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
883,2,'[#6]','c_carbon','None','CT',232,42,232,232 
883,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
883,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
883,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
883,-1,'total','all','None','all',803,42,651,803 
884,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
884,2,'[#6]','c_carbon','None','CT',232,42,232,232 
884,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
884,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
884,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
884,-1,'total','all','None','all',803,42,651,803 
885,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
885,2,'[#6]','c_carbon','None','CT',232,42,232,232 
885,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
885,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
885,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
885,-1,'total','all','None','all',803,42,651,803 
886,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
886,2,'[#6]','c_carbon','None','CT',232,42,232,232 
886,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
886,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
886,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
886,-1,'total','all','None','all',803,42,651,803 
887,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
887,2,'[#6]','c_carbon','None','CT',232,42,232,232 
887,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
887,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
887,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
887,-1,'total','all','None','all',803,42,651,803 
888,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
888,2,'[#6]','c_carbon','None','CT',232,42,232,232 
888,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
888,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
888,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
888,-1,'total','all','None','all',803,42,651,803 
889,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
889,2,'[#6]','c_carbon','None','CT',232,42,232,232 
889,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
889,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
889,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
889,-1,'total','all','None','all',803,42,651,803 
890,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
890,2,'[#6]','c_carbon','None','CT',232,42,232,232 
890,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
890,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
890,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
890,-1,'total','all','None','all',803,42,651,803 
891,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
891,2,'[#6]','c_carbon','None','CT',232,42,232,232 
891,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
891,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
891,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
891,-1,'total','all','None','all',803,42,651,803 
892,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
892,2,'[#6]','c_carbon','None','CT',232,42,232,232 
892,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
892,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
892,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
892,-1,'total','all','None','all',803,42,651,803 
893,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
893,2,'[#6]','c_carbon','None','CT',232,42,232,232 
893,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
893,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
893,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
893,-1,'total','all','None','all',803,42,651,803 
894,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
894,2,'[#6]','c_carbon','None','CT',232,42,232,232 
894,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
894,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
894,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
894,-1,'total','all','None','all',803,42,651,803 
895,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
895,2,'[#6]','c_carbon','None','CT',232,42,232,232 
895,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
895,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
895,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
895,-1,'total','all','None','all',803,42,651,803 
896,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
896,2,'[#6]','c_carbon','None','CT',232,42,232,232 
896,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
896,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
896,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
896,-1,'total','all','None','all',803,42,651,803 
897,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
897,2,'[#6]','c_carbon','None','CT',232,42,232,232 
897,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
897,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
897,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
897,-1,'total','all','None','all',803,42,651,803 
898,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
898,2,'[#6]','c_carbon','None','CT',232,42,232,232 
898,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
898,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
898,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
898,-1,'total','all','None','all',803,42,651,803 
899,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
899,2,'[#6]','c_carbon','None','CT',232,42,232,232 
899,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
899,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
899,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
899,-1,'total','all','None','all',803,42,651,803 
900,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
900,2,'[#6]','c_carbon','None','CT',232,42,232,232 
900,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
900,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
900,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
900,-1,'total','all','None','all',803,42,651,803 
901,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
901,2,'[#6]','c_carbon','None','CT',232,42,232,232 
901,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
901,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
901,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
901,-1,'total','all','None','all',803,42,651,803 
902,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
902,2,'[#6]','c_carbon','None','CT',232,42,232,232 
902,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
902,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
902,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
902,-1,'total','all','None','all',803,42,651,803 
903,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
903,2,'[#6]','c_carbon','None','CT',232,42,232,232 
903,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
903,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
903,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
903,-1,'total','all','None','all',803,42,651,803 
904,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
904,2,'[#6]','c_carbon','None','CT',232,42,232,232 
904,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
904,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
904,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
904,-1,'total','all','None','all',803,42,651,803 
905,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
905,2,'[#6]','c_carbon','None','CT',232,42,232,232 
905,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
905,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
905,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
905,-1,'total','all','None','all',803,42,651,803 
906,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
906,2,'[#6]','c_carbon','None','CT',232,42,232,232 
906,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
906,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
906,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
906,-1,'total','all','None','all',803,42,651,803 
907,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
907,2,'[#6]','c_carbon','None','CT',232,42,232,232 
907,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
907,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
907,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
907,-1,'total','all','None','all',803,42,651,803 
908,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
908,2,'[#6]','c_carbon','None','CT',232,42,232,232 
908,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
908,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
908,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
908,-1,'total','all','None','all',803,42,651,803 
909,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
909,2,'[#6]','c_carbon','None','CT',232,42,232,232 
909,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
909,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
909,5,'[#8&H1]','c_oxygen total-h-count-1','[#8]','OH',68,42,68,68 
909,-1,'total','all','None','all',803,42,651,803 
910,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
910,2,'[#6]','c_carbon','None','CT',232,42,232,232 
