Iteration,Index,Smarts,Typename,ParentSMARTS,RefType,Matches,Molecules,FractionMatched,Denominator
714,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
714,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
714,-1,'total','all','None','all',803,42,767,803 
715,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
715,2,'[#6]','c_carbon','None','CT',232,42,232,232 
715,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
715,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
715,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
715,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
715,-1,'total','all','None','all',803,42,767,803 
716,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
716,2,'[#6]','c_carbon','None','CT',232,42,232,232 
716,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
716,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
716,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
716,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
716,-1,'total','all','None','all',803,42,767,803 
717,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
717,2,'[#6]','c_carbon','None','CT',232,42,232,232 
717,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
717,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
717,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
717,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
717,-1,'total','all','None','all',803,42,767,803 
718,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
718,2,'[#6]','c_carbon','None','CT',232,42,232,232 
718,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
718,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
718,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
718,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
718,-1,'total','all','None','all',803,42,767,803 
719,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
719,2,'[#6]','c_carbon','None','CT',232,42,232,232 
719,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
719,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
719,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
719,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
719,-1,'total','all','None','all',803,42,767,803 
720,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
720,2,'[#6]','c_carbon','None','CT',232,42,232,232 
720,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
720,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
720,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
720,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
720,-1,'total','all','None','all',803,42,767,803 
721,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
721,2,'[#6]','c_carbon','None','CT',232,42,232,232 
721,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
721,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
721,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
721,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
721,-1,'total','all','None','all',803,42,767,803 
722,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
722,2,'[#6]','c_carbon','None','CT',232,42,232,232 
722,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
722,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
722,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
722,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
722,-1,'total','all','None','all',803,42,767,803 
723,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
723,2,'[#6]','c_carbon','None','CT',232,42,232,232 
723,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
723,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
723,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
723,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
723,-1,'total','all','None','all',803,42,767,803 
724,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
724,2,'[#6]','c_carbon','None','CT',232,42,232,232 
724,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
724,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
724,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
724,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
724,-1,'total','all','None','all',803,42,767,803 
725,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
725,2,'[#6]','c_carbon','None','CT',232,42,232,232 
725,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
725,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
725,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
725,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
725,-1,'total','all','None','all',803,42,767,803 
726,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
726,2,'[#6]','c_carbon','None','CT',232,42,232,232 
726,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
726,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
726,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
726,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
726,-1,'total','all','None','all',803,42,767,803 
727,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
727,2,'[#6]','c_carbon','None','CT',232,42,232,232 
727,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
727,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
727,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
727,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
727,-1,'total','all','None','all',803,42,767,803 
728,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
728,2,'[#6]','c_carbon','None','CT',232,42,232,232 
728,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
728,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
728,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
728,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
728,-1,'total','all','None','all',803,42,767,803 
729,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
729,2,'[#6]','c_carbon','None','CT',232,42,232,232 
729,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
729,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
729,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
729,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
729,-1,'total','all','None','all',803,42,767,803 
730,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
730,2,'[#6]','c_carbon','None','CT',232,42,232,232 
730,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
730,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
730,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
730,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
730,-1,'total','all','None','all',803,42,767,803 
731,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
731,2,'[#6]','c_carbon','None','CT',232,42,232,232 
731,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
731,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
731,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
731,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
731,-1,'total','all','None','all',803,42,767,803 
732,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
732,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
732,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
732,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
732,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
732,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
732,7,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
732,-1,'total','all','None','all',803,42,767,803 
733,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
733,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
733,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
733,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
733,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
733,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
733,7,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
733,-1,'total','all','None','all',803,42,767,803 
734,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
734,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
734,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
734,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
734,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
734,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
734,7,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
734,-1,'total','all','None','all',803,42,767,803 
735,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
735,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
735,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
735,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
735,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
735,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
735,7,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
735,-1,'total','all','None','all',803,42,767,803 
736,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
736,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
736,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
736,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
736,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
736,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
736,7,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
736,-1,'total','all','None','all',803,42,767,803 
737,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
737,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
737,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
737,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
737,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
737,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
737,7,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
737,-1,'total','all','None','all',803,42,767,803 
738,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
738,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
738,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
738,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
738,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
738,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
738,7,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
738,-1,'total','all','None','all',803,42,767,803 
739,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
739,2,'[#6]','c_carbon','None','CT',232,42,232,232 
739,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
739,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
739,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
739,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
739,-1,'total','all','None','all',803,42,767,803 
740,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
740,2,'[#6]','c_carbon','None','CT',232,42,232,232 
740,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
740,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
740,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
740,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
740,-1,'total','all','None','all',803,42,767,803 
741,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
741,2,'[#6]','c_carbon','None','CT',232,42,232,232 
741,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
741,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
741,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
741,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
741,-1,'total','all','None','all',803,42,767,803 
742,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
742,2,'[#6]','c_carbon','None','CT',232,42,232,232 
742,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
742,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
742,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
742,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
742,-1,'total','all','None','all',803,42,767,803 
743,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
743,2,'[#6]','c_carbon','None','CT',232,42,232,232 
743,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
743,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
743,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
743,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
743,-1,'total','all','None','all',803,42,767,803 
744,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
744,2,'[#6]','c_carbon','None','CT',232,42,232,232 
744,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
744,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
744,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
744,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
744,-1,'total','all','None','all',803,42,767,803 
745,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
745,2,'[#6]','c_carbon','None','CT',232,42,232,232 
745,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
745,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
745,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
745,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
745,-1,'total','all','None','all',803,42,767,803 
746,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
746,2,'[#6]','c_carbon','None','CT',232,42,232,232 
746,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
746,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
746,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
746,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
746,-1,'total','all','None','all',803,42,767,803 
747,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
747,2,'[#6]','c_carbon','None','CT',232,42,232,232 
747,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
747,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
747,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
747,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
747,-1,'total','all','None','all',803,42,767,803 
748,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
748,2,'[#6]','c_carbon','None','CT',232,42,232,232 
748,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
748,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
748,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
748,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
748,-1,'total','all','None','all',803,42,767,803 
749,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
749,2,'[#6]','c_carbon','None','CT',232,42,232,232 
749,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
749,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
749,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
749,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
749,-1,'total','all','None','all',803,42,767,803 
750,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
750,2,'[#6]','c_carbon','None','CT',232,42,232,232 
750,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
750,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
750,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
750,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
750,-1,'total','all','None','all',803,42,767,803 
751,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
751,2,'[#6]','c_carbon','None','CT',232,42,232,232 
751,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
751,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
751,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
751,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
751,-1,'total','all','None','all',803,42,767,803 
752,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
752,2,'[#6]','c_carbon','None','CT',232,42,232,232 
752,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
752,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
752,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
752,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
752,-1,'total','all','None','all',803,42,767,803 
753,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
753,2,'[#6]','c_carbon','None','CT',232,42,232,232 
753,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
753,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
753,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
753,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
753,-1,'total','all','None','all',803,42,767,803 
754,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
754,2,'[#6]','c_carbon','None','CT',232,42,232,232 
754,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
754,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
754,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
754,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
754,-1,'total','all','None','all',803,42,767,803 
755,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
755,2,'[#6]','c_carbon','None','CT',232,42,232,232 
755,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
755,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
755,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
755,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
755,-1,'total','all','None','all',803,42,767,803 
756,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
756,2,'[#6]','c_carbon','None','CT',232,42,232,232 
756,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
756,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
756,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
756,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
756,-1,'total','all','None','all',803,42,767,803 
757,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
757,2,'[#6]','c_carbon','None','CT',232,42,232,232 
757,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
757,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
757,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
757,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
757,-1,'total','all','None','all',803,42,767,803 
758,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
758,2,'[#6]','c_carbon','None','CT',232,42,232,232 
758,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
758,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
758,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
758,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
758,-1,'total','all','None','all',803,42,767,803 
759,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
759,2,'[#6]','c_carbon','None','CT',232,42,232,232 
759,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
759,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
759,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
759,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
759,-1,'total','all','None','all',803,42,767,803 
760,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
760,2,'[#6]','c_carbon','None','CT',232,42,232,232 
760,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
760,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
760,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
760,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
760,-1,'total','all','None','all',803,42,767,803 
761,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
761,2,'[#6]','c_carbon','None','CT',232,42,232,232 
761,3,'[#8]','c_oxygen','None','OH',68,42,68,68 
761,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
761,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
761,6,'[#8H0]','c_oxygen total-h-count-0','[#8]','OS',39,30,39,39 
761,-1,'total','all','None','all',803,42,767,803 
762,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
762,2,'[#6]','c_carbon','None','CT',232,42,232,232 
762,3,'[#8]','c_oxygen','None','NONE',0,0,0,0 
762,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',143,42,116,116 
