Iteration,Index,Smarts,Typename,ParentSMARTS,RefType,Matches,Molecules,FractionMatched,Denominator
92,-1,'total','all','None','all',464,42,461,464 
93,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
93,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
93,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
93,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
93,-1,'total','all','None','all',464,42,461,464 
94,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
94,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
94,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
94,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
94,-1,'total','all','None','all',464,42,461,464 
95,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
95,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
95,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
95,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
95,-1,'total','all','None','all',464,42,461,464 
96,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
96,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
96,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
96,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
96,-1,'total','all','None','all',464,42,461,464 
97,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
97,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
97,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
97,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
97,-1,'total','all','None','all',464,42,461,464 
98,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
98,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
98,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
98,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
98,-1,'total','all','None','all',464,42,461,464 
99,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
99,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
99,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
99,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
99,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
99,-1,'total','all','None','all',464,42,455,464 
100,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
100,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
100,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
100,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
100,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
100,-1,'total','all','None','all',464,42,455,464 
101,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
101,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
101,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
101,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
101,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
101,-1,'total','all','None','all',464,42,455,464 
102,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
102,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
102,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
102,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
102,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
102,-1,'total','all','None','all',464,42,455,464 
103,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
103,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
103,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
103,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
103,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
103,-1,'total','all','None','all',464,42,455,464 
104,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
104,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
104,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
104,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
104,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
104,-1,'total','all','None','all',464,42,455,464 
105,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
105,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
105,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
105,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
105,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
105,-1,'total','all','None','all',464,42,455,464 
106,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
106,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
106,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
106,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
106,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
106,-1,'total','all','None','all',464,42,455,464 
107,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
107,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
107,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
107,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
107,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
107,-1,'total','all','None','all',464,42,455,464 
108,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
108,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
108,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
108,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
108,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
108,-1,'total','all','None','all',464,42,455,464 
109,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
109,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
109,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
109,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
109,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
109,-1,'total','all','None','all',464,42,455,464 
110,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
110,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
110,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
110,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
110,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
110,-1,'total','all','None','all',464,42,455,464 
111,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
111,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
111,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
111,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
111,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
111,-1,'total','all','None','all',464,42,455,464 
112,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
112,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
112,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
112,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
112,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
112,-1,'total','all','None','all',464,42,455,464 
113,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
113,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
113,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
113,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
113,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
113,-1,'total','all','None','all',464,42,455,464 
114,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
114,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
114,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
114,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
114,5,'[#1$(*~[#6](~[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
114,-1,'total','all','None','all',464,42,455,464 
115,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
115,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
115,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
115,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
115,-1,'total','all','None','all',464,42,461,464 
116,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
116,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
116,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
116,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
116,-1,'total','all','None','all',464,42,461,464 
117,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
117,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
117,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
117,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
117,-1,'total','all','None','all',464,42,461,464 
118,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
118,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
118,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
118,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
118,-1,'total','all','None','all',464,42,461,464 
119,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
119,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
119,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
119,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
119,-1,'total','all','None','all',464,42,461,464 
120,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
120,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
120,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
120,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
120,-1,'total','all','None','all',464,42,461,464 
121,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
121,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
121,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
121,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
121,-1,'total','all','None','all',464,42,461,464 
122,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
122,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
122,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
122,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
122,-1,'total','all','None','all',464,42,461,464 
123,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
123,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
123,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
123,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
123,-1,'total','all','None','all',464,42,461,464 
124,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
124,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
124,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
124,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
124,-1,'total','all','None','all',464,42,461,464 
125,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
125,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
125,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
125,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',33,22,33,33 
125,5,'[#1$(*~[#6](~[#8])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])-[#8])]','H3',3,3,3,3 
125,-1,'total','all','None','all',464,42,464,464 
126,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
126,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
126,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
126,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',33,22,33,33 
126,5,'[#1$(*~[#6](~[#8])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])-[#8])]','H3',3,3,3,3 
126,-1,'total','all','None','all',464,42,464,464 
127,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
127,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
127,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
127,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',33,22,33,33 
127,5,'[#1$(*~[#6](~[#8])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])-[#8])]','H3',3,3,3,3 
127,-1,'total','all','None','all',464,42,464,464 
128,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
128,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
128,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
128,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',33,22,33,33 
128,5,'[#1$(*~[#6](~[#8])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])-[#8])]','H3',3,3,3,3 
128,-1,'total','all','None','all',464,42,464,464 
129,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
129,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
129,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
129,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',33,22,33,33 
129,5,'[#1$(*~[#6](~[#8])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])-[#8])]','H3',3,3,3,3 
129,-1,'total','all','None','all',464,42,464,464 
130,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
130,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
130,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
130,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
130,-1,'total','all','None','all',464,42,461,464 
131,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
131,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
131,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
131,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
131,-1,'total','all','None','all',464,42,461,464 
132,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
132,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
132,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
132,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
132,-1,'total','all','None','all',464,42,461,464 
133,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
133,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
133,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
133,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
133,-1,'total','all','None','all',464,42,461,464 
134,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
134,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
134,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
134,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
134,5,'[#1$(*~[#6](-[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (singly c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
134,-1,'total','all','None','all',464,42,455,464 
135,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
135,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
135,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
135,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',30,21,27,33 
135,5,'[#1$(*~[#6](-[#1])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (singly c_hydrogen)','[#1$(*~[#6](~[#8])-[#8])]','NONE',6,3,0,0 
135,-1,'total','all','None','all',464,42,455,464 
136,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
136,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
136,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',116,37,116,116 
136,4,'[#1$(*~[#6](~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen)','[#1$(*~[#6]-[#8])]','H2',36,22,33,33 
136,-1,'total','all','None','all',464,42,461,464 
137,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
